ts,open,close,high,low,total_turnover,volume
2008-06-23,2798.428,2789.9409,2845.479,2771.363,32382379598.0,2663149300.0
2008-06-24,2775.6899,2851.915,2865.9031,2770.9871,38885761934.0,3179245600.0
2008-06-25,2844.9221,2969.5371,2973.1731,2834.9451,51619342913.0,4242526100.0
2008-06-26,2964.5161,2980.907,3010.2781,2922.7859,52508562502.0,4259931200.0
2008-06-27,2886.1799,2816.021,2899.8359,2787.252,49324841031.0,4088655600.0
2008-06-30,2782.844,2791.8191,2834.272,2747.614,31502446060.0,2529540600.0
2008-07-01,2799.1951,2698.3469,2809.3811,2690.1809,35242551782.0,2885158500.0
2008-07-02,2702.634,2699.5969,2745.939,2670.064,35126248114.0,2791636500.0
2008-07-03,2654.479,2760.6121,2807.6819,2617.2581,58808144277.0,4566030500.0
2008-07-04,2751.2129,2741.8521,2783.8469,2716.022,47363589936.0,3790501000.0
2008-07-07,2747.6111,2882.7629,2890.9851,2747.6111,63284782084.0,5273202400.0
2008-07-08,2900.571,2901.8411,2939.1431,2841.073,67887147510.0,5424807800.0
2008-07-09,2926.9961,3015.126,3015.271,2926.9961,85846257404.0,6935696800.0
2008-07-10,2970.9839,2973.728,3056.905,2950.2,77643542657.0,6164955400.0
2008-07-11,2962.8611,2953.498,2988.197,2913.8721,55085357605.0,4428710100.0
2008-07-14,2927.24,2975.874,2996.592,2917.0229,43920558758.0,3457504300.0
2008-07-15,2987.061,2852.979,2997.666,2849.199,57118257308.0,4729275900.0
2008-07-16,2818.7629,2745.5959,2824.8811,2702.6589,45361333542.0,3940311500.0
2008-07-17,2790.259,2718.068,2812.992,2705.809,38054364882.0,3268733500.0
2008-07-18,2746.536,2815.462,2818.064,2690.069,47213298888.0,4020340200.0
2008-07-21,2792.829,2911.051,2915.293,2780.282,54938055539.0,4511957700.0
2008-07-22,2905.276,2904.743,2931.447,2890.252,47781613233.0,3881497600.0
2008-07-23,2923.049,2883.32,2941.972,2879.185,46949545125.0,3882123300.0
2008-07-24,2905.043,2977.362,2979.748,2902.976,60255656982.0,4853866500.0
2008-07-25,2939.321,2939.202,2967.719,2916.684,47706187738.0,4057108100.0
2008-07-28,2959.113,2960.851,2997.604,2946.492,47089423706.0,3930864000.0
2008-07-29,2921.248,2905.63,2921.248,2881.05,42192023708.0,3603627500.0
2008-07-30,2940.02,2884.384,2949.943,2866.031,34223911942.0,2981080000.0
2008-07-31,2894.246,2805.21,2899.069,2804.698,31179208420.0,2794096600.0
2008-08-01,2786.123,2840.788,2868.679,2748.755,39748408655.0,3403149100.0
2008-08-04,2816.936,2773.15,2832.895,2767.529,27440272999.0,2278232400.0
2008-08-05,2780.761,2703.079,2792.742,2695.372,34770819668.0,3046923500.0
2008-08-06,2723.523,2721.693,2749.099,2679.66,31744599201.0,2740402200.0
2008-08-07,2717.661,2720.442,2747.884,2683.409,26661008775.0,2337043900.0
2008-08-08,2719.375,2591.462,2719.375,2581.811,33617694686.0,3089458100.0
2008-08-11,2579.805,2456.811,2580.72,2442.794,32454532457.0,3212020600.0
2008-08-12,2431.383,2444.155,2474.324,2413.597,24459629832.0,2419194400.0
2008-08-13,2427.495,2444.672,2466.086,2369.58,27480615871.0,2755171100.0
2008-08-14,2429.977,2443.512,2461.238,2410.491,21156177499.0,2015723600.0
2008-08-15,2440.39,2447.615,2479.151,2412.949,21296936036.0,2042226100.0
2008-08-18,2451.311,2313.402,2452.626,2312.951,22662870912.0,2362310600.0
2008-08-19,2285.515,2348.472,2356.191,2273.893,18407578069.0,1947710600.0
2008-08-20,2332.386,2532.94,2533.303,2312.176,44564422655.0,4504341500.0
2008-08-21,2494.262,2443.979,2535.862,2438.86,39651327296.0,3751804000.0
2008-08-22,2421.249,2404.928,2437.432,2362.631,26183849138.0,2629824100.0
2008-08-25,2408.026,2400.548,2439.907,2373.765,18965202140.0,1864319000.0
2008-08-26,2370.528,2331.532,2390.655,2306.936,22262896076.0,2374193700.0
2008-08-27,2322.539,2325.292,2367.717,2291.35,23579970667.0,2386258400.0
2008-08-28,2325.262,2335.865,2363.563,2316.682,21711091860.0,2040029100.0
2008-08-29,2347.4,2391.64,2418.051,2339.518,29000899630.0,2887784500.0
2008-09-01,2372.638,2309.171,2372.638,2297.023,21384882095.0,2115280300.0
2008-09-02,2292.686,2285.411,2309.206,2268.004,18645029580.0,1844049800.0
2008-09-03,2279.598,2245.964,2296.032,2219.559,24066625119.0,2374947400.0
2008-09-04,2238.645,2251.146,2270.411,2216.112,18548580309.0,1898478000.0
2008-09-05,2193.038,2183.432,2221.093,2172.941,19709566302.0,2165448000.0
2008-09-08,2189.822,2126.518,2198.761,2119.124,20114131884.0,2218655400.0
2008-09-09,2135.223,2139.145,2150.988,2111.404,15480632761.0,1762429800.0
2008-09-10,2124.965,2143.176,2181.253,2099.234,20307095402.0,2205784400.0
2008-09-11,2135.453,2072.126,2141.995,2067.249,20678010831.0,2217678100.0
2008-09-12,2071.061,2077.846,2102.979,2066.437,17652324498.0,1919702000.0
2008-09-16,2050.316,2000.651,2050.316,1987.298,28769300455.0,3356326100.0
2008-09-17,1981.252,1929.135,2003.908,1923.55,26988614854.0,3286224200.0
2008-09-18,1876.965,1895.99,1936.735,1804.77,36844924114.0,4782026300.0
2008-09-19,2065.779,2073.113,2073.113,2046.222,32104719707.0,3652540400.0
2008-09-22,2228.366,2207.614,2258.424,2130.315,98415575949.0,10199387300.0
2008-09-23,2141.6,2123.478,2180.368,2118.92,69516678145.0,7836561700.0
2008-09-24,2072.652,2138.853,2139.222,2050.967,40183637783.0,4532818000.0
2008-09-25,2143.729,2223.532,2256.271,2139.616,71758274921.0,7423791200.0
2008-09-26,2234.459,2243.657,2257.161,2192.129,59518096758.0,5942994300.0
2008-10-06,2206.563,2128.696,2206.563,2128.271,41827343311.0,4557526400.0
2008-10-07,2043.923,2102.448,2136.124,2024.648,41512000958.0,4306532500.0
2008-10-08,2041.991,2022.881,2073.067,2000.522,34689894735.0,3687470000.0
2008-10-09,2059.585,1995.297,2063.304,1993.01,31760285142.0,3358231100.0
2008-10-10,1913.265,1906.96,1938.215,1881.673,32924106745.0,3915159300.0
2008-10-13,1889.754,1985.486,1985.63,1841.533,37606423760.0,4353812000.0
2008-10-14,2054.408,1934.619,2060.488,1934.459,48975116647.0,5433194600.0
2008-10-15,1911.032,1914.356,1930.634,1892.015,26555892254.0,3189239800.0
2008-10-16,1833.482,1820.903,1866.902,1818.933,32493846831.0,4052964800.0
2008-10-17,1837.914,1833.262,1851.332,1805.667,23017436110.0,2871542000.0
2008-10-20,1828.414,1896.733,1899.347,1802.095,28435447591.0,3327715200.0
2008-10-21,1901.244,1881.406,1928.194,1880.517,33588996418.0,3890839500.0
2008-10-22,1854.6,1833.323,1887.305,1832.446,26562835681.0,3296857200.0
2008-10-23,1794.681,1834.78,1836.413,1779.134,29078802729.0,3575865400.0
2008-10-24,1831.463,1781.598,1840.884,1769.11,27101012205.0,3298066800.0
2008-10-27,1746.668,1654.671,1746.668,1652.792,27867517905.0,3644184700.0
2008-10-28,1614.616,1705.82,1716.306,1607.674,36435875520.0,4679280400.0
2008-10-29,1723.234,1658.223,1731.256,1657.653,31224265101.0,3886948800.0
2008-10-30,1669.968,1697.656,1723.929,1646.345,32165805381.0,4128429200.0
2008-10-31,1688.09,1663.66,1696.647,1655.088,21281902723.0,2831453400.0
2008-11-03,1648.556,1653.542,1684.559,1643.418,19514009916.0,2538109700.0
2008-11-04,1646.201,1627.759,1648.451,1606.731,18984761503.0,2610016500.0
2008-11-05,1641.264,1691.42,1714.661,1641.264,31500415037.0,4241821000.0
2008-11-06,1648.127,1649.776,1661.441,1638.344,21547045143.0,3078417900.0
2008-11-07,1618.753,1677.827,1690.105,1612.739,23620464927.0,3152159000.0
2008-11-10,1714.123,1801.665,1803.119,1714.123,47322292085.0,6394885900.0
2008-11-11,1795.301,1781.361,1824.929,1778.332,49194274324.0,6607285100.0
2008-11-12,1758.479,1801.823,1806.23,1754.288,34453792525.0,4408796000.0
2008-11-13,1777.031,1874.082,1891.942,1765.635,64988756213.0,8323455200.0
2008-11-14,1893.309,1943.654,1943.654,1874.932,73429585039.0,9116871700.0
2008-11-17,1934.737,1987.225,1987.225,1919.967,70919184237.0,8783662600.0
2008-11-18,1974.378,1839.819,1994.82,1831.757,76165748641.0,9727835300.0
2008-11-19,1831.597,1953.163,1959.522,1823.273,64838117216.0,8211740800.0
2008-11-20,1916.7,1932.428,1976.95,1900.268,66919038879.0,8318703800.0
2008-11-21,1872.265,1920.735,1968.892,1835.086,66124274844.0,8304932900.0
2008-11-24,1913.993,1837.642,1923.933,1835.863,39794620401.0,5056151700.0
2008-11-25,1870.055,1834.294,1883.104,1801.56,34629652337.0,4281459000.0
2008-11-26,1832.114,1843.495,1865.652,1815.015,34732301415.0,4556563500.0
2008-11-27,1961.891,1870.473,1969.024,1870.045,71753358088.0,8800832200.0
2008-11-28,1851.103,1829.924,1866.256,1815.447,40648514423.0,5159066000.0
2008-12-01,1823.769,1864.205,1864.3,1799.839,38237160240.0,4838633300.0
2008-12-02,1821.543,1868.631,1891.133,1814.903,48151924129.0,6135023500.0
2008-12-03,1884.601,1952.668,1952.668,1884.601,67393273254.0,8501914400.0
2008-12-04,1980.445,1982.928,2046.473,1978.141,98580218133.0,11918344100.0
2008-12-05,1969.741,2013.175,2014.197,1965.089,59950691704.0,7436632600.0
2008-12-08,2040.474,2095.036,2095.465,2033.978,89176050245.0,10760713100.0
2008-12-09,2104.124,2040.847,2107.599,2038.072,77546690089.0,9250981400.0
2008-12-10,2028.514,2096.393,2096.393,2014.283,70751388012.0,8327106200.0
2008-12-11,2087.43,2046.337,2107.292,2043.62,63777696206.0,7355623600.0
2008-12-12,2027.069,1960.38,2038.185,1936.28,54866552688.0,6738726600.0
2008-12-15,1991.551,1975.034,2006.225,1941.054,40756443942.0,5045109600.0
2008-12-16,1956.995,1994.45,1994.959,1919.869,38552247941.0,4792487800.0
2008-12-17,2002.029,2001.42,2030.388,1995.65,49120177368.0,5868515000.0
2008-12-18,2001.048,2045.102,2045.945,1982.428,48455152683.0,5842922400.0
2008-12-19,2037.369,2052.114,2075.384,2033.112,53410396118.0,6331122700.0
2008-12-22,2050.77,2017.549,2055.366,1993.326,43843460414.0,5294946400.0
2008-12-23,2019.231,1918.955,2019.231,1918.432,50825766644.0,6359046400.0
2008-12-24,1893.225,1887.075,1912.775,1872.647,34210526666.0,4420183100.0
2008-12-25,1891.526,1870.765,1902.714,1848.708,30805996716.0,3991683400.0
2008-12-26,1868.344,1862.096,1881.077,1850.502,28536313731.0,3456088800.0
2008-12-29,1852.413,1854.757,1861.302,1816.059,29329563341.0,3598687300.0
2008-12-30,1852.949,1833.435,1867.408,1824.528,29628506787.0,3758462700.0
2008-12-31,1835.105,1817.722,1844.416,1813.726,27291914244.0,3563135500.0
2009-01-05,1848.326,1882.959,1882.959,1837.839,39217076790.0,4818702000.0
2009-01-06,1880.672,1942.795,1948.489,1873.011,59262170581.0,7097409700.0
2009-01-07,1942.671,1931.178,1959.246,1930.868,50143418262.0,5970216700.0
2009-01-08,1894.664,1887.991,1902.796,1873.648,47210802398.0,5344649000.0
2009-01-09,1886.488,1918.365,1923.423,1886.488,41511211439.0,4740721600.0
2009-01-12,1911.736,1920.687,1947.083,1905.617,46981492708.0,5423415600.0
2009-01-13,1892.655,1876.185,1908.196,1874.974,40201464676.0,4981813700.0
2009-01-14,1873.626,1955.244,1955.244,1873.626,52658994886.0,5928323100.0
2009-01-15,1935.386,1954.874,1977.191,1930.295,67144772684.0,7894364800.0
2009-01-16,1965.44,1990.214,2026.647,1965.44,84717648664.0,9653863300.0
2009-01-19,2010.579,2012.465,2052.19,1993.95,69785530299.0,8194817700.0
2009-01-20,2006.525,2025.19,2025.19,1986.061,45640127686.0,5325926200.0
2009-01-21,1993.67,2021.71,2047.105,1988.241,59914192082.0,6411742800.0
2009-01-22,2034.286,2044.551,2048.484,2012.738,53439127032.0,5886194700.0
2009-01-23,2039.522,2032.682,2054.326,2025.188,49887828217.0,5750410900.0
2009-02-02,2052.439,2057.063,2059.338,2029.717,46126546742.0,5145390600.0
2009-02-03,2056.795,2108.91,2108.944,2049.889,75554097848.0,8764030200.0
2009-02-04,2118.563,2166.414,2166.414,2117.024,87192159423.0,10088842800.0
2009-02-05,2164.546,2150.971,2211.179,2135.67,101712444216.0,11510012200.0
2009-02-06,2158.084,2237.28,2240.021,2158.084,95640063068.0,10666490400.0
2009-02-09,2271.593,2296.672,2307.907,2257.49,119886790885.0,12952367000.0
2009-02-10,2288.071,2326.755,2327.1,2263.532,107891600946.0,11629454800.0
2009-02-11,2287.232,2331.138,2381.193,2275.574,144588094957.0,14757663700.0
2009-02-12,2335.401,2318.343,2344.659,2248.484,116050219818.0,11982621800.0
2009-02-13,2321.56,2399.065,2402.436,2307.09,134471079614.0,14040991000.0
2009-02-16,2421.187,2462.245,2462.389,2397.181,147380378887.0,15234666900.0
2009-02-17,2460.569,2385.293,2470.623,2384.787,137971308088.0,14101499100.0
2009-02-18,2331.662,2275.843,2369.053,2272.505,112455677669.0,11542206200.0
2009-02-19,2295.653,2298.412,2324.675,2259.593,88398854014.0,9085392800.0
2009-02-20,2300.806,2344.32,2344.77,2276.298,85247213566.0,8663206900.0
2009-02-23,2333.809,2410.481,2419.533,2307.921,109379770711.0,10946540300.0
2009-02-24,2376.697,2301.849,2411.906,2294.522,127131165758.0,12701755500.0
2009-02-25,2325.039,2304.251,2337.423,2226.444,108878060725.0,10787752800.0
2009-02-26,2295.426,2190.185,2332.346,2167.149,101795386404.0,10220038500.0
2009-02-27,2164.54,2140.489,2186.819,2117.061,80337456328.0,8707641500.0
2009-03-02,2123.367,2164.666,2177.294,2112.336,60877953675.0,6274618100.0
2009-03-03,2109.841,2142.154,2168.222,2100.644,64109642424.0,6616731400.0
2009-03-04,2150.239,2285.149,2290.94,2150.239,105872088843.0,11075003300.0
2009-03-05,2314.079,2304.919,2340.371,2259.8,128866644423.0,13198734700.0
2009-03-06,2260.756,2286.576,2313.2,2255.818,85495320495.0,8596545000.0
2009-03-09,2302.011,2202.527,2333.98,2198.545,83758904259.0,8655594800.0
2009-03-10,2175.306,2240.782,2241.238,2168.324,55058099404.0,5666044900.0
2009-03-11,2288.053,2220.38,2292.396,2212.882,70589122656.0,7083867600.0
2009-03-12,2208.041,2215.7,2220.303,2156.598,53843902595.0,5570011100.0
2009-03-13,2229.25,2205.422,2250.239,2200.974,54636247867.0,5408309400.0
2009-03-16,2197.248,2241.614,2247.11,2180.051,48128301349.0,4877385400.0
2009-03-17,2244.11,2322.403,2329.298,2239.668,94028682141.0,9298052800.0
2009-03-18,2335.417,2332.652,2370.558,2328.856,103619595621.0,10187007100.0
2009-03-19,2337.524,2382.564,2386.228,2331.259,101348435416.0,9731876600.0
2009-03-20,2389.892,2379.838,2397.207,2343.269,114786506801.0,10939673800.0
2009-03-23,2384.67,2439.395,2448.351,2375.522,127794033635.0,11631304900.0
2009-03-24,2477.567,2451.783,2483.833,2440.527,121593359529.0,11199352500.0
2009-03-25,2435.633,2401.327,2472.938,2401.052,105406227888.0,9581666000.0
2009-03-26,2407.762,2479.789,2479.826,2379.951,118048783001.0,11324945200.0
2009-03-27,2500.998,2498.931,2516.384,2481.687,134140077362.0,13536854600.0
2009-03-30,2501.312,2484.487,2508.138,2471.367,100003474431.0,9415166500.0
2009-03-31,2436.778,2507.789,2507.899,2423.571,106631226372.0,9546175200.0
2009-04-01,2519.886,2548.222,2566.536,2519.886,137117558492.0,12630762500.0
2009-04-02,2558.768,2576.4,2599.252,2558.264,143708978344.0,13514680600.0
2009-04-03,2597.916,2570.503,2612.37,2555.615,131075730846.0,12365521600.0
2009-04-07,2570.625,2576.95,2597.062,2543.646,93919114170.0,8608325700.0
2009-04-08,2563.722,2479.348,2573.093,2479.348,107144419762.0,9932809400.0
2009-04-09,2477.419,2517.669,2517.741,2457.423,82860990025.0,7459370300.0
2009-04-10,2540.108,2595.53,2595.598,2530.622,121859853111.0,10414440800.0
2009-04-13,2621.979,2656.518,2668.282,2619.372,156801973804.0,13901454100.0
2009-04-14,2651.197,2676.872,2682.908,2637.383,126839876808.0,11049130400.0
2009-04-15,2662.728,2686.99,2690.642,2627.808,133586130111.0,12066529200.0
2009-04-16,2690.515,2687.106,2706.625,2643.316,131609724618.0,12372961300.0
2009-04-17,2675.668,2650.691,2693.291,2628.625,116184839128.0,10152880800.0
2009-04-20,2643.726,2707.667,2708.452,2640.989,105081493422.0,9590369400.0
2009-04-21,2670.277,2675.442,2697.719,2634.529,118473952840.0,10818525200.0
2009-04-22,2687.857,2576.281,2713.305,2563.361,131945283442.0,12404641300.0
2009-04-23,2555.527,2593.564,2604.162,2543.907,84795657156.0,8088794200.0
2009-04-24,2605.703,2572.888,2609.874,2570.379,81956596002.0,7336096900.0
2009-04-27,2566.92,2513.292,2576.519,2499.442,75040611359.0,7203939000.0
2009-04-28,2490.526,2518.531,2531.544,2485.802,66247490056.0,5926498300.0
2009-04-29,2518.854,2605.37,2615.81,2514.141,91496802664.0,8188500600.0
2009-04-30,2616.485,2622.926,2640.017,2604.452,96903683541.0,8580934800.0
2009-05-04,2635.129,2714.301,2715.189,2632.303,113351099936.0,10291656500.0
2009-05-05,2733.107,2727.014,2751.252,2713.234,112641886139.0,10231372200.0
2009-05-06,2721.817,2764.979,2771.206,2713.539,118232079901.0,10580665000.0
2009-05-07,2783.577,2767.076,2797.474,2731.799,136965825071.0,12210116100.0
2009-05-08,2751.499,2789.219,2800.223,2733.332,120873172676.0,10672498800.0
2009-05-11,2808.139,2725.316,2839.609,2725.267,140455749853.0,12536445200.0
2009-05-12,2702.742,2788.562,2788.612,2699.954,93421458334.0,8869594200.0
2009-05-13,2792.42,2814.005,2822.711,2775.572,123637957553.0,10711285600.0
2009-05-14,2781.048,2792.597,2804.477,2757.545,96156100934.0,8263932900.0
2009-05-15,2800.571,2796.116,2815.456,2773.322,74973035097.0,6493143100.0
2009-05-18,2782.585,2810.573,2813.757,2740.92,88479091592.0,7483578600.0
2009-05-19,2836.337,2840.084,2849.629,2821.951,116543189416.0,9770361700.0
2009-05-20,2843.545,2812.865,2849.635,2812.599,105146163717.0,8793921500.0
2009-05-21,2795.828,2750.01,2808.287,2735.767,102875828167.0,8553539400.0
2009-05-22,2733.017,2740.677,2762.741,2719.121,74407198653.0,6149901200.0
2009-05-25,2684.213,2752.716,2761.387,2675.285,91048816066.0,7409167100.0
2009-05-26,2757.31,2719.764,2762.809,2718.555,88894895681.0,7231601200.0
2009-05-27,2734.418,2759.712,2768.568,2715.823,78602246106.0,6797664500.0
2009-06-01,2798.927,2858.342,2864.471,2798.927,132967778067.0,10856488300.0
2009-06-02,2878.528,2865.099,2892.781,2855.059,130131778040.0,10833839700.0
2009-06-03,2865.732,2939.387,2939.387,2864.709,131606586444.0,11207331000.0
2009-06-04,2924.27,2953.75,2961.04,2899.67,153770736000.0,13012771200.0
2009-06-05,2966.065,2939.306,2975.175,2937.18,131347984386.0,10847632400.0
2009-06-08,2937.635,2948.478,2978.233,2912.487,114538935098.0,9611636600.0
2009-06-09,2948.949,2960.556,2960.902,2892.718,108747415613.0,9198988600.0
2009-06-10,2972.423,2989.595,2995.699,2966.585,116455490983.0,10179003900.0
2009-06-11,2982.969,2961.629,3000.857,2951.273,101890292029.0,8711599700.0
2009-06-12,2955.569,2906.286,2976.864,2883.318,92135559576.0,8006706700.0
2009-06-15,2911.423,2966.192,2967.099,2898.067,92689634822.0,7435209000.0
2009-06-16,2936.508,2961.22,2979.413,2929.041,89928387200.0,7017924200.0
2009-06-17,2957.576,3010.588,3017.409,2930.494,99945527361.0,7729311800.0
2009-06-18,3014.437,3057.428,3061.747,3014.437,122777117707.0,9628131600.0
2009-06-19,3061.903,3080.001,3086.72,3047.27,119434478996.0,10251806900.0
2009-06-22,3106.387,3082.563,3116.155,3072.534,122685100457.0,10395258300.0
2009-06-23,3036.404,3083.895,3128.527,3028.454,127094783710.0,11150673400.0
2009-06-24,3079.495,3120.73,3121.207,3068.242,132431167614.0,10942431300.0
2009-06-25,3125.662,3117.921,3141.166,3103.871,107706587875.0,8280688700.0
2009-06-26,3126.228,3128.421,3137.082,3109.316,88663497082.0,7050090800.0
2009-06-29,3132.113,3179.972,3182.415,3122.164,107539211987.0,8499707500.0
2009-06-30,3191.641,3166.474,3195.716,3159.626,118926140375.0,8678234700.0
2009-07-01,3153.537,3237.903,3238.792,3150.654,129830699673.0,9695056500.0
2009-07-02,3248.204,3282.359,3285.093,3247.573,152594570796.0,11298929400.0
2009-07-03,3254.93,3327.135,3327.669,3249.11,142531351824.0,10573259200.0
2009-07-06,3333.096,3374.753,3378.055,3333.096,175857353189.0,13526404900.0
2009-07-07,3368.33,3340.493,3393.224,3327.354,160450593377.0,12960079900.0
2009-07-08,3306.428,3352.269,3368.066,3261.32,147303052306.0,11386759200.0
2009-07-09,3348.221,3396.304,3396.483,3334.68,148249544332.0,11308152300.0
2009-07-10,3398.911,3398.31,3428.029,3375.965,140745850321.0,10617491200.0
2009-07-13,3382.574,3361.011,3403.74,3358.518,132301021218.0,9961965100.0
2009-07-14,3375.873,3454.753,3454.753,3375.873,143258163937.0,10752042500.0
2009-07-15,3467.132,3493.305,3497.508,3467.132,176773125049.0,13348300200.0
2009-07-16,3516.778,3501.24,3543.019,3489.562,178974318282.0,12931332900.0
2009-07-17,3499.51,3519.809,3527.465,3482.871,146140273258.0,10654970400.0
2009-07-20,3532.519,3591.123,3594.872,3515.534,189689538401.0,13646853900.0
2009-07-21,3603.402,3539.832,3610.326,3533.162,184934839282.0,13060096100.0
2009-07-22,3532.632,3606.924,3607.371,3532.384,168877710757.0,11523854600.0
2009-07-23,3613.598,3651.969,3653.837,3596.364,160980372868.0,11638160900.0
2009-07-24,3672.206,3667.556,3687.493,3591.88,182205122628.0,12797935200.0
2009-07-27,3680.15,3743.626,3744.242,3669.508,200824101964.0,13880804000.0
2009-07-28,3745.549,3755.818,3756.782,3705.045,210479421884.0,14626788500.0
2009-07-29,3741.784,3558.508,3765.59,3453.641,226560268677.0,16740612600.0
2009-07-30,3587.047,3634.818,3656.922,3511.291,185493784271.0,13496887900.0
2009-07-31,3670.191,3734.622,3735.804,3635.548,184431882907.0,13223983400.0
2009-08-03,3754.218,3787.033,3789.935,3716.573,198440898510.0,13641589900.0
2009-08-04,3803.061,3786.615,3803.061,3712.431,205134118106.0,14103573900.0
2009-08-05,3781.401,3740.936,3789.127,3691.976,194012131121.0,13344445300.0
2009-08-06,3707.907,3663.12,3739.578,3602.575,178406415790.0,11810152500.0
2009-08-07,3655.462,3555.095,3686.543,3539.697,148656081457.0,10057575100.0
2009-08-10,3589.716,3544.539,3613.457,3485.364,126564928658.0,8487068100.0
2009-08-11,3558.645,3556.375,3569.15,3509.717,95318920590.0,6449719700.0
2009-08-12,3546.5,3397.4,3546.5,3390.361,131867958961.0,9253538600.0
2009-08-13,3398.889,3440.82,3448.862,3338.848,123584066605.0,8708180000.0
2009-08-14,3437.951,3344.462,3454.945,3334.729,126573245767.0,8824862700.0
2009-08-17,3283.436,3140.271,3319.804,3137.477,121242721313.0,9172390200.0
2009-08-18,3110.708,3171.986,3186.815,3083.203,100691271214.0,7734303500.0
2009-08-19,3178.281,3014.568,3183.007,2982.222,104778744883.0,8160402000.0
2009-08-20,3021.251,3144.39,3146.568,3021.251,107656322586.0,7951921600.0
2009-08-21,3135.373,3203.624,3221.166,3113.704,113910783483.0,8661680500.0
2009-08-24,3222.397,3229.6,3241.524,3178.856,110907923668.0,8041406800.0
2009-08-25,3210.851,3109.83,3210.851,3019.119,128446120873.0,9753013900.0
2009-08-26,3082.68,3172.386,3203.786,3065.463,109792468845.0,8203640400.0
2009-08-27,3149.566,3156.301,3212.27,3116.894,103604608420.0,8012520100.0
2009-08-28,3152.037,3046.781,3168.191,3030.731,108787276883.0,8401794600.0
2009-08-31,3003.543,2830.271,3003.543,2825.767,105568316049.0,8451731100.0
2009-09-01,2804.584,2843.7,2901.277,2795.486,87743214169.0,7053530600.0
2009-09-02,2824.641,2890.926,2904.786,2813.618,76293192942.0,6084338600.0
2009-09-03,2898.449,3051.964,3059.987,2892.649,118821388280.0,9315744700.0
2009-09-04,3055.347,3077.142,3099.385,3038.99,116181665634.0,8698471500.0
2009-09-07,3097.789,3104.208,3153.227,3078.126,113813192654.0,8279074000.0
2009-09-08,3084.199,3170.967,3170.967,3047.3,117969333590.0,8396563400.0
2009-09-09,3188.311,3194.909,3207.388,3143.739,131813702373.0,9119115500.0
2009-09-10,3179.187,3162.914,3204.124,3150.172,91467422572.0,6656600700.0
2009-09-11,3152.815,3238.133,3253.452,3152.689,108989361370.0,8068966000.0
2009-09-14,3248.348,3293.394,3298.905,3240.534,117064809248.0,8739388300.0
2009-09-15,3298.81,3302.642,3325.743,3264.949,116411498836.0,8709217700.0
2009-09-16,3290.387,3258.236,3296.94,3212.445,123641482344.0,8824448100.0
2009-09-17,3274.582,3320.096,3329.116,3274.582,125325999692.0,9133340400.0
2009-09-18,3325.061,3199.689,3330.432,3170.962,131631978332.0,10048840400.0
2009-09-21,3163.512,3208.604,3210.643,3090.607,99685177047.0,7280197400.0
2009-09-22,3196.009,3131.026,3237.217,3131.016,101633736512.0,7342510100.0
2009-09-23,3130.142,3060.069,3159.173,3041.415,89049563859.0,6601371600.0
2009-09-24,3041.82,3080.926,3122.055,2989.236,86891307312.0,6515210200.0
2009-09-25,3057.106,3058.528,3090.069,3028.407,60733021040.0,4582049200.0
2009-09-28,3066.368,2972.643,3088.081,2959.744,54593201741.0,4191835200.0
2009-09-29,2975.531,2972.286,2998.55,2923.926,56674417416.0,4593235200.0
2009-09-30,2992.98,3004.805,3033.738,2988.292,54803607410.0,4218452400.0
2009-10-09,3078.753,3163.708,3164.031,3071.27,76061663011.0,5687104000.0
2009-10-12,3181.581,3151.632,3193.59,3151.256,81562328647.0,5896196000.0
2009-10-13,3144.022,3198.517,3199.921,3140.498,68577125621.0,5071370400.0
2009-10-14,3209.065,3227.399,3276.553,3204.314,111183227114.0,8097812000.0
2009-10-15,3258.546,3239.643,3287.628,3227.088,85391959068.0,6056201000.0
2009-10-16,3250.102,3241.709,3268.425,3188.434,78892050311.0,5563625500.0
2009-10-19,3238.848,3329.158,3330.789,3231.807,113841454115.0,7768314300.0
2009-10-20,3355.358,3377.574,3379.63,3343.018,128508372174.0,8942627800.0
2009-10-21,3375.027,3369.285,3414.657,3358.55,117445160682.0,8348894000.0
2009-10-22,3364.145,3347.32,3381.145,3341.415,87978516122.0,6093658300.0
2009-10-23,3354.984,3413.252,3436.391,3354.984,120908995107.0,8672542900.0
2009-10-26,3421.696,3414.239,3432.895,3385.44,97800974844.0,6844252400.0
2009-10-27,3384.294,3314.722,3392.102,3314.323,105228807264.0,7420955100.0
2009-10-28,3303.773,3329.327,3337.167,3258.274,86228533019.0,6259484900.0
2009-10-29,3265.186,3247.051,3291.18,3239.005,84414939041.0,6130535400.0
2009-10-30,3305.376,3280.372,3329.54,3276.318,84226415461.0,6064706200.0
2009-11-02,3205.835,3392.803,3394.724,3198.309,110679455347.0,8198115800.0
2009-11-03,3402.528,3435.425,3447.481,3397.255,115935434869.0,8379109800.0
2009-11-04,3443.517,3453.888,3476.34,3415.216,117780698755.0,8606527300.0
2009-11-05,3458.865,3464.318,3471.83,3432.26,103539079575.0,8064778400.0
2009-11-06,3491.075,3483.021,3506.027,3474.364,124138421517.0,9219031500.0
2009-11-09,3487.107,3495.788,3495.887,3452.614,108916000934.0,7805090400.0
2009-11-10,3520.395,3503.776,3532.186,3501.499,116073645890.0,8430098700.0
