ts,open,close,high,low,total_turnover,volume,limit_up,limit_down
2008-08-13,4.8696,4.8917,4.9404,4.6704,8192745.0,1508932.0,5.3433,4.3694
2008-08-14,4.8917,4.8829,4.9404,4.8475,8636145.0,1562388.0,5.3831,4.4048
2008-08-15,4.8829,4.9183,4.9847,4.8253,8220935.0,1475258.0,5.3699,4.3959
2008-08-18,4.9803,4.8563,5.0024,4.7368,16303696.0,2978804.0,5.4097,4.4269
2008-08-19,4.8165,4.9803,5.0246,4.7412,14935646.0,2675930.0,5.3433,4.3694
2008-08-20,4.8298,5.3477,5.3964,4.7811,27298957.0,4666436.0,5.4805,4.4845
2008-08-21,5.1618,5.1706,5.3123,5.1352,18506902.0,3149930.0,5.8834,4.8121
2008-08-22,5.0998,5.0954,5.2016,5.0246,10652202.0,1844722.0,5.6886,4.6527
2008-08-25,5.1529,5.0733,5.1795,5.0246,5329462.0,922018.0,5.6045,4.5863
2008-08-26,5.0467,4.6527,5.0467,4.6438,11059676.0,2052200.0,5.5823,4.5642
2008-08-27,4.6483,4.5464,4.6837,4.4623,7840462.0,1521786.0,5.1175,4.1879
2008-08-28,4.5464,4.6483,4.6615,4.5464,9759373.0,1875606.0,5.0024,4.0905
2008-08-29,4.5863,4.7014,4.7811,4.5863,21123699.0,3975000.0,5.1131,4.1834
2008-09-01,4.8032,4.604,4.8032,4.5951,13570210.0,2561268.0,5.1706,4.2321
2008-09-02,4.5597,4.6483,4.7058,4.5376,8533250.0,1641774.0,5.0644,4.1436
2008-09-03,4.6261,4.6527,4.6925,4.4269,10537394.0,2041664.0,5.1131,4.1834
2008-09-04,4.6527,4.7324,4.7545,4.5907,10334706.0,1949042.0,5.1175,4.1879
2008-09-05,4.6483,4.573,4.6615,4.5597,5186689.0,998730.0,5.2061,4.2587
2008-09-08,4.573,4.4623,4.6261,4.4402,10279915.0,2005760.0,5.029,4.117
2008-09-09,4.4933,4.4756,4.5066,4.4269,4658095.0,925442.0,4.9095,4.0152
2008-09-10,4.4269,4.4225,4.5951,4.2498,7359320.0,1484998.0,4.9227,4.0285
2008-09-11,4.3959,4.2144,4.4225,4.1834,6506645.0,1336474.0,4.8652,3.9798
2008-09-12,4.2543,4.2676,4.272,4.1834,5181943.0,1084198.0,4.635,3.7939
2008-09-16,4.2498,4.2897,4.3162,4.117,11535182.0,2396506.0,4.6925,3.8426
2008-09-17,4.2897,4.2853,4.3472,4.272,6006032.0,1235006.0,4.7191,3.8603
2008-09-18,4.1038,4.2144,4.3384,3.9488,13411146.0,2865990.0,4.7147,3.8558
2008-09-19,4.604,4.635,4.635,4.4535,59365235.0,11376558.0,4.635,3.7939
2008-09-22,4.7811,4.7855,5.0998,4.5597,39735676.0,7253740.0,5.0998,4.1702
2008-09-23,4.6925,4.3074,4.6925,4.3074,15964040.0,3157254.0,5.2636,4.3074
2008-09-24,4.1569,4.2897,4.3118,4.0329,22126724.0,4656522.0,4.7368,3.878
2008-09-25,4.2941,4.3384,4.4668,4.2941,24256907.0,4895684.0,4.7191,3.8603
2008-09-26,4.3827,4.4933,4.5376,4.334,22971294.0,4591910.0,4.7722,3.9045
2008-10-06,4.4269,4.3472,4.5066,4.3428,14583425.0,2922326.0,4.9449,4.0462
2008-10-07,4.2277,4.3605,4.4623,4.2277,9612249.0,1960226.0,4.7811,3.9134
2008-10-08,4.3162,4.1967,4.3384,4.1834,7304011.0,1525064.0,4.7988,3.9267
2008-10-09,4.21,4.117,4.2985,4.1126,7958391.0,1673690.0,4.6173,3.7762
2008-10-10,3.9798,3.9045,3.9798,3.7319,10313219.0,2375988.0,4.5287,3.7053
2008-10-13,3.8072,3.9798,3.9887,3.7673,10295359.0,2353290.0,4.2941,3.515
2008-10-14,4.0728,3.9045,4.1613,3.8957,9242485.0,2016780.0,4.3782,3.5814
2008-10-15,3.847,3.8337,3.9311,3.785,5026641.0,1161196.0,4.2941,3.515
2008-10-16,3.6522,3.7319,3.847,3.6522,6696756.0,1574962.0,4.2189,3.4486
2008-10-17,3.7319,3.7762,3.8293,3.6965,3120586.0,738000.0,4.1038,3.36
2008-10-20,3.8337,3.9709,3.9842,3.6301,6337443.0,1434380.0,4.1525,3.3999
2008-10-21,3.9931,4.0241,4.0949,3.9532,11843384.0,2588694.0,4.3694,3.5725
2008-10-22,4.0949,4.4269,4.4269,4.0949,99840148.0,20146070.0,4.4269,3.6212
2008-10-23,4.3384,4.604,4.6129,4.2543,67219746.0,13337100.0,4.8696,3.9842
2008-10-24,4.604,4.5686,4.604,4.4048,34882078.0,6854488.0,5.0644,4.1436
2008-10-27,4.4712,4.4269,4.5243,4.3162,41979479.0,8362456.0,5.0246,4.1126
2008-10-28,4.3428,4.8121,4.8652,4.3207,49656231.0,9496366.0,4.8696,3.9842
2008-10-29,4.7722,4.7944,4.9227,4.6261,33599349.0,6204040.0,5.2946,4.3295
2008-10-30,4.8253,4.7147,4.967,4.5642,39116224.0,7201822.0,5.2725,4.3162
2008-10-31,4.6925,4.6837,4.8121,4.5819,33009258.0,6179646.0,5.1884,4.2454
2008-11-03,4.6925,4.7811,4.8917,4.6527,31362683.0,5803630.0,5.1529,4.2144
2008-11-04,4.7501,4.5597,4.7501,4.4092,23811544.0,4605742.0,5.2592,4.303
2008-11-05,4.6306,4.8873,4.8962,4.5597,25352263.0,4716760.0,5.0157,4.1038
2008-11-06,4.7147,4.7766,4.936,4.6748,17440916.0,3201300.0,5.3743,4.4004
2008-11-07,4.6615,4.7147,4.8253,4.5597,20803121.0,3949714.0,5.2548,4.2985
2008-11-10,4.7147,5.091,5.1884,4.6704,50544397.0,9059222.0,5.1884,4.2454
2008-11-11,5.0467,4.9183,5.0998,4.9006,36056136.0,6401188.0,5.6001,4.5819
2008-11-12,4.8386,4.8962,4.9803,4.7147,18815423.0,3445052.0,5.4097,4.4269
2008-11-13,4.8165,5.0157,5.1175,4.7235,44414560.0,7992972.0,5.3876,4.4048
2008-11-14,5.0246,5.3964,5.4805,5.0024,81525931.0,13653860.0,5.5159,4.5155
2008-11-17,5.3389,5.6178,5.6974,5.3123,89026675.0,14179986.0,5.9365,4.8563
2008-11-18,5.5337,5.1042,5.5691,5.0688,47785826.0,7978406.0,6.18,5.0555
2008-11-19,5.1087,5.4894,5.5071,5.091,36582089.0,6087822.0,5.6133,4.5951
2008-11-20,5.4407,5.5115,5.693,5.2016,57101428.0,9261332.0,6.0383,4.9404
2008-11-21,5.3167,5.3743,5.5514,5.1839,36057103.0,5952636.0,6.0649,4.9626
2008-11-24,5.361,5.2238,5.6133,5.2061,33048687.0,5403938.0,5.9099,4.8386
2008-11-25,5.3344,4.9537,5.392,4.8962,25343942.0,4405890.0,5.7461,4.7014
2008-11-26,4.8962,4.8652,5.0024,4.728,19963484.0,3623570.0,5.4495,4.4579
2008-11-27,5.1928,4.8652,5.1928,4.8253,32666595.0,5749686.0,5.3521,4.3782
2008-11-28,4.8165,4.8519,5.0201,4.6527,30668952.0,5589932.0,5.3521,4.3782
2008-12-01,4.8076,4.9537,4.9847,4.7191,32361569.0,5895862.0,5.3389,4.3649
2008-12-02,4.8696,5.06,5.091,4.7899,39913021.0,7077334.0,5.4495,4.4579
2008-12-03,5.0821,5.33,5.3521,5.0688,42253941.0,7123170.0,5.5646,4.5553
2008-12-04,5.4097,5.268,5.5691,5.2592,67375058.0,11030190.0,5.8612,4.7988
2008-12-05,5.2415,5.3477,5.4097,5.1795,36909977.0,6136262.0,5.7948,4.7412
2008-12-08,5.4451,5.5469,5.6001,5.4008,46182909.0,7423848.0,5.8834,4.8121
2008-12-09,5.6001,5.4363,5.6089,5.4008,33057054.0,5314970.0,6.1003,4.9936
2008-12-10,5.3787,5.5292,5.5337,5.3654,28730205.0,4674580.0,5.9808,4.8917
2008-12-11,5.5248,5.5469,5.7107,5.4894,50177012.0,7945978.0,6.0826,4.9759
2008-12-12,5.5204,5.1795,5.5204,5.1175,32737266.0,5505756.0,6.1003,4.9936
2008-12-15,5.2636,5.2105,5.2902,5.1175,15929614.0,2714830.0,5.6974,4.6615
2008-12-16,5.1618,5.2193,5.2592,5.0068,12317853.0,2138426.0,5.7329,4.6881
2008-12-17,5.2725,5.2725,5.4053,5.2061,19832832.0,3294844.0,5.7417,4.697
2008-12-18,5.2725,5.5248,5.5292,5.2149,24675626.0,4044580.0,5.7993,4.7457
2008-12-19,5.5337,5.7373,5.7816,5.5115,56847195.0,8831422.0,6.0782,4.9714
2008-12-22,5.7329,5.7284,5.7727,5.5868,21669995.0,3377850.0,6.3128,5.1618
2008-12-23,5.755,5.2636,5.755,5.2503,36713574.0,5983336.0,6.2995,5.1574
2008-12-24,5.268,5.3566,5.4363,4.8917,37993420.0,6427620.0,5.7904,4.7368
2008-12-25,5.33,5.1972,5.392,5.1131,16324909.0,2756288.0,5.8922,4.8209
2008-12-26,5.1839,5.1706,5.2857,5.1352,11017227.0,1882920.0,5.7152,4.6793
2008-12-29,5.091,5.06,5.1795,4.9891,14351669.0,2523284.0,5.6886,4.6527
2008-12-30,5.0688,4.9449,5.1042,4.9139,20657739.0,3640852.0,5.5646,4.5553
2008-12-31,4.9803,4.8032,5.0024,4.7722,22666933.0,4126598.0,5.4407,4.4491
2009-01-05,4.9139,5.0068,5.0157,4.8608,19237791.0,3466148.0,5.2857,4.3251
2009-01-06,4.9582,5.1795,5.1884,4.9537,31969440.0,5585172.0,5.5071,4.5066
2009-01-07,5.1662,5.091,5.2282,5.0821,22861616.0,3939390.0,5.6974,4.6615
2009-01-08,5.0024,5.0024,5.0467,4.9404,18445475.0,3265652.0,5.6001,4.5819
2009-01-09,5.091,5.1618,5.1751,5.0024,21557840.0,3741116.0,5.5027,4.5022
2009-01-12,5.1352,5.237,5.299,5.0954,27812476.0,4734816.0,5.6797,4.6438
2009-01-13,5.1839,5.0157,5.1839,5.0024,15670028.0,2721476.0,5.7594,4.7147
2009-01-14,5.0467,5.2238,5.2548,5.0157,17696518.0,3032880.0,5.5159,4.5155
2009-01-15,5.2016,5.1618,5.2282,5.0954,29245460.0,5003694.0,5.7461,4.7014
2009-01-16,5.1618,5.5381,5.6532,5.1618,69220859.0,11300406.0,5.6797,4.6438
2009-01-19,5.5292,5.4274,5.5912,5.3699,38985041.0,6306236.0,6.0914,4.9847
2009-01-20,5.4186,5.4938,5.5558,5.3787,20036249.0,3241654.0,5.9719,4.8829
2009-01-21,5.4097,5.3389,5.4141,5.268,28510469.0,4723270.0,6.0427,4.9449
2009-01-22,5.392,5.4938,5.5027,5.361,34660427.0,5642088.0,5.8745,4.8032
2009-01-23,5.423,5.3256,5.5071,5.3123,27956050.0,4603400.0,6.0427,4.9449
2009-02-02,5.4008,5.3256,5.4008,5.2016,24590650.0,4126760.0,5.8568,4.7944
2009-02-03,5.3123,5.5292,5.6133,5.2769,48089622.0,7737094.0,5.8568,4.7944
2009-02-04,5.5071,5.6488,5.662,5.485,72193782.0,11501818.0,6.0826,4.9759
2009-02-05,5.6045,5.4982,5.7019,5.4495,62626486.0,9911652.0,6.2154,5.0821
2009-02-06,5.5027,5.755,5.817,5.5027,96925894.0,15069248.0,6.0472,4.9493
2009-02-09,5.8347,6.056,6.2375,5.8347,132826267.0,19368894.0,6.3305,5.1795
2009-02-10,6.0206,6.1888,6.211,5.9852,76867658.0,11113170.0,6.6625,5.4495
2009-02-11,6.0649,6.3615,6.7068,6.0427,119059459.0,16508146.0,6.8086,5.5691
2009-02-12,6.3482,6.3659,6.4766,6.0649,65362661.0,9174048.0,6.999,5.724
2009-02-13,6.3305,6.512,6.5518,6.2774,61462820.0,8486320.0,7.0034,5.7284
2009-02-16,6.5961,6.6714,6.7112,6.4633,79816650.0,10737684.0,7.1628,5.8612
2009-02-17,6.6625,6.4766,6.8662,6.4456,94030033.0,12381044.0,7.3398,6.0029
2009-02-18,6.3526,6.0737,6.4146,6.0427,47637555.0,6765908.0,7.1229,5.8303
2009-02-19,6.1711,6.1534,6.3216,6.0914,37913956.0,5416804.0,6.6802,5.4672
2009-02-20,6.1667,6.5209,6.5518,6.1534,59037287.0,8196818.0,6.7688,5.5381
2009-02-23,6.5873,7.1716,7.1716,6.5873,175925008.0,22136894.0,7.1716,5.8701
2009-02-24,7.1628,7.0875,7.5612,7.0831,177745948.0,21470176.0,7.8888,6.4545
2009-02-25,7.2779,7.0122,7.3044,6.7732,78135282.0,9868624.0,7.7958,6.3792
2009-02-26,6.9193,6.8617,7.2159,6.419,52318422.0,6607680.0,7.7117,6.3128
2009-02-27,6.7289,6.8307,7.0831,6.6448,64070776.0,8217178.0,7.5479,6.1756
2009-03-02,6.7776,7.0122,7.1495,6.7776,34604589.0,4358528.0,7.5125,6.149
2009-03-03,6.8573,7.238,7.3398,6.7599,61569291.0,7604810.0,7.7117,6.3128
2009-03-04,7.3,7.6674,7.7914,7.1716,79884324.0,9420308.0,7.964,6.5164
2009-03-05,7.7692,7.6984,7.7692,7.4417,78125769.0,9085038.0,8.4333,6.9016
2009-03-06,7.57,7.4771,7.6586,7.4461,79069846.0,9302838.0,8.4687,6.9281
2009-03-09,7.4372,7.4815,7.5612,7.4018,48750719.0,5762832.0,8.2252,6.7289
2009-03-10,7.4151,7.3133,7.4815,6.968,68051398.0,8429514.0,8.2296,6.7333
2009-03-11,7.362,7.4062,7.5169,7.0964,46194959.0,5631264.0,8.0437,6.5828
2009-03-12,7.3708,7.1229,7.5036,7.0388,38951515.0,4804274.0,8.1455,6.6669
2009-03-13,7.1229,7.0919,7.1716,7.0388,25573724.0,3186162.0,7.8356,6.4102
2009-03-16,7.0698,7.1229,7.3044,7.0432,22473202.0,2775054.0,7.8002,6.3836
2009-03-17,7.0964,7.2601,7.2911,7.0919,28692112.0,3525418.0,7.8356,6.4102
2009-03-18,7.2601,7.1805,7.2823,7.1716,46713106.0,5725416.0,7.9862,6.5341
2009-03-19,7.1805,7.2159,7.2646,6.9945,66849249.0,8324496.0,7.8976,6.4633
2009-03-20,7.1539,7.0477,7.2247,7.0034,61118999.0,7637386.0,7.9375,6.4943
2009-03-23,7.0167,7.2159,7.2159,7.0167,55611053.0,6899174.0,7.7515,6.3438
2009-03-24,7.3487,7.5258,7.601,7.3044,100872301.0,12000362.0,7.9375,6.4943
2009-03-25,7.5258,7.5125,7.6719,7.3398,59741242.0,7041924.0,8.2783,6.7732
2009-03-26,7.4682,7.5125,7.57,7.393,43530077.0,5155258.0,8.2651,6.7599
2009-03-27,7.5258,7.3664,7.663,7.331,34792053.0,4153200.0,8.2651,6.7599
2009-03-30,7.3044,7.2646,7.4107,7.2159,35928007.0,4353494.0,8.1013,6.6315
2009-03-31,7.207,7.2513,7.2646,7.0344,46102983.0,5738944.0,7.9906,6.5386
2009-04-01,7.2734,7.5302,7.5302,7.2203,43307695.0,5188670.0,7.9773,6.5253
2009-04-02,7.5789,7.6143,7.9685,7.57,135699422.0,15541740.0,8.2828,6.7776
2009-04-03,7.6187,7.964,7.9817,7.5258,75422635.0,8563188.0,8.3757,6.8529
2009-04-07,7.9685,8.0526,8.2119,7.9065,54363479.0,5987418.0,8.7609,7.1672
2009-04-08,8.1234,7.6586,8.2739,7.6497,73593441.0,8172896.0,8.8583,7.2469
2009-04-09,7.6586,7.7427,7.7692,7.5922,30265053.0,3491286.0,8.4244,6.8927
2009-04-10,7.7958,8.0791,8.2341,7.7427,114974987.0,12581928.0,8.5174,6.968
2009-04-13,8.1013,8.3625,8.6768,8.0924,88848140.0,9312248.0,8.8893,7.2734
2009-04-14,8.3049,8.3447,8.4687,8.1455,48387984.0,5176522.0,9.1991,7.5258
2009-04-15,8.3403,8.1854,8.3403,8.057,49435595.0,5358976.0,9.1814,7.5125
2009-04-16,8.1898,8.389,8.4953,8.0791,45716548.0,4894286.0,9.0044,7.3664
2009-04-17,8.3492,8.5794,8.6856,8.2252,63360675.0,6604968.0,9.2301,7.5523
2009-04-20,8.5749,9.0398,9.1726,8.4997,104738897.0,10514218.0,9.4382,7.7205
2009-04-21,9.1416,9.1637,9.5621,9.0752,108605538.0,10383230.0,9.9429,8.1367
2009-04-22,9.1726,8.7033,9.4205,8.4156,102775294.0,10114548.0,10.0801,8.2474
2009-04-23,8.6768,8.6458,8.8007,8.4377,66373780.0,6856726.0,9.5754,7.8312
2009-04-24,8.7432,9.2478,9.4072,8.5838,144734603.0,14140502.0,9.509,7.7825
2009-04-27,9.1504,8.6148,9.1504,8.389,118546775.0,12034644.0,10.1731,8.3226
2009-04-28,8.4111,8.1544,8.544,8.0349,149190553.0,16115118.0,9.478,7.7515
2009-04-29,8.1411,8.3226,8.451,8.1411,71764010.0,7668890.0,8.9689,7.3398
2009-04-30,8.3669,8.3447,8.544,8.2385,81672656.0,8619278.0,9.1549,7.4903
2009-05-04,8.3669,8.5838,8.6325,8.2341,152434172.0,15978624.0,9.1814,7.5125
2009-05-05,8.5882,8.5528,8.6015,8.4111,115243125.0,11998718.0,9.4426,7.725
2009-05-06,8.5085,8.8715,8.8981,8.4598,165550192.0,16892536.0,9.4072,7.6984
2009-05-07,8.8715,8.5661,8.9424,8.3138,132519995.0,13615860.0,9.7569,7.9862
2009-05-08,8.4554,8.6148,8.6325,8.3182,86563471.0,9065840.0,9.4249,7.7117
2009-05-11,8.6236,8.4023,8.7432,8.3934,71291621.0,7414132.0,9.478,7.7515
2009-05-12,8.2429,8.4953,8.5218,8.2429,44245741.0,4684504.0,9.2434,7.5612
2009-05-13,8.4111,8.5484,8.6236,8.3669,46607811.0,4853472.0,9.3452,7.6453
2009-05-14,8.4466,8.5927,8.6281,8.4244,49862857.0,5148050.0,9.4028,7.694
2009-05-15,8.6015,8.7653,8.9335,8.6015,68602508.0,6912220.0,9.4515,7.7338
2009-05-18,8.7653,9.2921,9.4205,8.7653,182610042.0,17685710.0,9.6418,7.8888
2009-05-19,9.3408,9.4957,9.5976,9.115,161804107.0,15330842.0,10.2218,8.3625
2009-05-20,9.5046,9.2744,9.6064,9.239,90487032.0,8551418.0,10.4475,8.5484
2009-05-21,9.2301,9.0088,9.2523,8.8583,73886886.0,7244812.0,10.2041,8.3492
2009-05-22,9.0088,8.9512,9.1504,8.8583,44463938.0,4385710.0,9.9119,8.1101
2009-05-25,8.7609,8.8007,8.8981,8.5617,78095595.0,7955758.0,9.8455,8.057
2009-05-26,8.7564,8.8406,9.1195,8.7564,62002527.0,6133104.0,9.6817,7.9198
2009-05-27,8.8317,9.0486,9.1239,8.8317,41593674.0,4085574.0,9.7259,7.9552
2009-06-01,9.0663,9.1372,9.3629,9.0265,73299097.0,7121988.0,9.9517,8.1455
2009-06-02,9.2301,9.2301,9.3851,9.1062,79866859.0,7631424.0,10.0491,8.2252
2009-06-03,9.2744,9.1637,9.2744,8.9778,69042543.0,6736600.0,10.1554,8.3093
2009-06-04,9.1549,8.845,9.1637,8.6812,108958665.0,10918008.0,10.0801,8.2474
2009-06-05,8.7874,9.3098,9.5179,8.7653,187210508.0,17987276.0,9.7304,7.9596
2009-06-08,9.2965,9.1903,9.3762,8.8981,87361990.0,8418166.0,10.2395,8.3802
2009-06-09,9.1991,9.6905,9.9606,9.1239,206956930.0,19105912.0,10.1111,8.2695
2009-06-10,9.7304,9.8366,10.1288,9.5179,150230931.0,13574096.0,10.66,8.721
2009-06-11,9.7304,10.1598,10.4918,9.6551,194880663.0,16917504.0,10.8194,8.8538
2009-06-12,10.1598,9.695,10.359,9.6064,127752518.0,11388686.0,11.178,9.146
2009-06-15,9.6463,10.3944,10.4475,9.4293,164061793.0,14325956.0,10.6645,8.7255
2009-06-16,10.1819,10.3856,10.6335,10.0934,108890962.0,9269568.0,11.4347,9.3541
2009-06-17,10.3856,10.2218,10.5361,10.0004,94441183.0,8173782.0,11.4259,9.3452
2009-06-18,10.2218,10.2262,10.4475,10.0181,99126191.0,8592438.0,11.2444,9.1991
2009-06-19,10.1731,10.089,10.2129,9.9606,68265354.0,6010422.0,11.2488,9.2036
2009-06-22,10.0934,9.8588,10.1819,9.7171,80463315.0,7204342.0,11.0983,9.0796
2009-06-23,9.6595,9.695,9.9163,9.5887,77503188.0,7039386.0,10.846,8.8715
2009-06-24,9.7658,9.872,9.9074,9.7038,57826886.0,5214046.0,10.6645,8.7255
2009-06-25,9.9163,9.9871,10.1288,9.7835,85760587.0,7598108.0,10.8592,8.8848
2009-06-26,10.0048,10.5892,10.7353,10.0048,242220415.0,20434922.0,10.9876,8.9866
2009-06-30,11.6472,11.6472,11.6472,11.4657,484393887.0,36888616.0,11.6472,9.5312
2009-07-01,11.6605,12.0014,12.1475,11.5321,278439017.0,20803396.0,12.8115,10.4829
2009-07-02,12.0855,11.9084,12.0855,11.7136,161939376.0,12114768.0,13.2011,10.8017
2009-07-03,11.8199,12.4175,12.7717,11.8155,190887319.0,13504236.0,13.0993,10.7176
2009-07-06,12.4396,12.6743,12.9443,12.174,156334305.0,11010302.0,13.6615,11.178
2009-07-07,12.8381,13.3295,13.7235,12.8381,241611095.0,16139892.0,13.9404,11.4082
2009-07-08,12.8381,13.356,13.5021,12.7761,190634891.0,12936976.0,14.662,11.997
2009-07-09,13.6305,13.8695,14.1219,13.5906,198992449.0,12720060.0,14.6929,12.0191
2009-07-10,14.0555,13.9359,14.0643,13.5729,182897414.0,11742734.0,15.2552,12.4839
2009-07-13,13.9005,13.719,14.2768,13.6216,172709677.0,11046930.0,15.3304,12.5415
2009-07-14,13.7677,13.7057,13.8518,13.4401,153969780.0,10022546.0,15.0914,12.3467
2009-07-15,13.6084,13.7235,13.8563,13.5021,148543108.0,9632080.0,15.0781,12.3334
2009-07-16,13.7677,13.6261,13.8386,13.5464,144262624.0,9333774.0,15.0958,12.3511
2009-07-17,13.5464,13.5862,13.7677,13.4933,116951818.0,7578168.0,14.9896,12.2626
2009-07-20,13.6128,13.6039,13.6925,13.3162,128002781.0,8376158.0,14.9453,12.2272
2009-07-21,13.5906,14.4627,14.7328,13.5021,318924608.0,19805064.0,14.963,12.2449
2009-07-22,14.3432,14.3078,14.3742,13.7235,164653332.0,10324620.0,15.9104,13.0151
2009-07-23,14.2458,14.1307,14.3831,13.9448,93315802.0,5857094.0,15.7377,12.8779
2009-07-24,14.113,14.2237,14.299,13.8961,159157887.0,10016648.0,15.5429,12.7185
2009-07-27,13.9005,14.9276,15.1843,13.9005,257948411.0,15551372.0,15.6447,12.8027
2009-07-28,14.9409,15.3437,15.627,14.6177,175056066.0,10114940.0,16.4194,13.4357
2009-07-29,15.2507,14.3698,15.6713,13.8253,139177346.0,8323432.0,16.8798,13.8076
2009-07-30,14.5424,14.2591,14.9541,13.6792,105918702.0,6578332.0,15.8085,12.931
2009-07-31,14.5203,14.6664,14.6974,14.3875,81747868.0,4968446.0,15.6846,12.8336
2009-08-03,14.7682,15.5828,16.0033,14.7682,182661328.0,10400160.0,16.1317,13.2011
2009-08-04,15.6846,15.3083,15.7023,14.8966,122868030.0,7176710.0,17.141,14.0245
2009-08-05,15.326,15.7156,15.8838,15.326,175432283.0,9920456.0,16.84,13.7766
2009-08-06,15.6708,15.4245,15.8947,15.1559,75759526.0,4391222.0,17.2871,14.144
2009-08-07,15.4917,14.7261,15.7827,14.6544,85325443.0,5020790.0,16.9692,13.8843
2009-08-10,14.8693,14.0545,15.0843,14.0007,120512883.0,7545270.0,16.1991,13.253
2009-08-11,14.1306,14.547,14.5738,13.4321,188997529.0,11933606.0,15.4604,12.6486
2009-08-12,14.4395,13.9246,14.6813,13.6023,95028669.0,6017388.0,16.0021,13.0918
2009-08-13,13.9246,13.7052,13.9246,13.4321,74576591.0,4882016.0,15.3171,12.5322
2009-08-14,13.7008,12.9844,13.8261,12.8948,110268359.0,7465910.0,15.0753,12.3352
2009-08-17,12.8053,12.5366,12.9083,12.0934,107200303.0,7691176.0,14.2828,11.6859
2009-08-18,12.6486,13.0874,13.4321,12.5366,128195856.0,8913246.0,13.7903,11.283
2009-08-19,13.0291,13.1008,13.8619,12.8948,143887604.0,9686250.0,14.3947,11.78
2009-08-20,12.9351,13.4635,13.5217,12.9351,120479929.0,8109468.0,14.4127,11.7889
2009-08-21,13.562,13.544,13.8127,13.2754,133651262.0,8840516.0,14.8111,12.1158
2009-08-24,13.562,13.6694,13.6784,13.3067,125285391.0,8319550.0,14.9007,12.1919
2009-08-25,13.6605,13.5396,13.6605,13.1635,128649005.0,8610638.0,15.035,12.3038
2009-08-26,13.6023,13.9784,14.1261,13.2575,105818612.0,6868104.0,14.8917,12.1874
2009-08-27,13.8709,14.0321,14.3634,13.7679,86866063.0,5524836.0,15.3753,12.5814
2009-08-28,13.9649,13.4724,14.0634,13.4008,95751488.0,6292312.0,15.4335,12.6307
2009-08-31,13.2082,12.2949,13.2082,12.1382,95930386.0,6798968.0,14.8201,12.1247
2009-09-01,12.0934,12.1292,12.5859,11.8203,80129968.0,5874630.0,13.5261,11.0636
2009-09-02,11.9367,11.8606,12.2098,11.6456,50126223.0,3762878.0,13.3426,10.9158
2009-09-03,11.9322,12.5814,12.6217,11.9232,73325493.0,5312828.0,13.0471,10.6741
2009-09-04,12.5904,12.9754,13.0247,12.4919,72993977.0,5131762.0,13.8396,11.3233
2009-09-07,12.9844,14.0186,14.2739,12.9844,170788468.0,11053716.0,14.2739,11.677
2009-09-08,14.0052,14.153,14.7753,13.6157,150799786.0,9446718.0,15.4201,12.6172
2009-09-09,14.0948,14.2559,14.4127,13.7903,98945867.0,6289778.0,15.5678,12.7381
2009-09-10,14.05,14.2828,14.4171,13.9425,62109775.0,3896250.0,15.6798,12.8321
2009-09-11,14.144,14.4171,14.435,14.0142,69050972.0,4317336.0,15.7111,12.8545
2009-09-14,14.4395,14.7843,14.9679,14.4395,75587211.0,4606766.0,15.8588,12.9754
2009-09-15,14.8201,14.6992,14.9052,14.5604,53385852.0,3249726.0,16.2618,13.3067
2009-09-16,14.6768,14.2918,14.6768,13.9694,65575158.0,4102932.0,16.1678,13.2306
2009-09-17,14.3768,14.3813,14.4977,14.238,51941891.0,3229948.0,15.72,12.8635
2009-09-18,14.3589,13.9604,14.4574,13.7231,51964371.0,3288870.0,15.8186,12.9441
2009-09-21,13.7903,14.0097,14.0276,13.2978,97484266.0,6415856.0,15.3574,12.5635
2009-09-22,13.9604,14.2739,14.4619,13.7052,110700502.0,6935554.0,15.4111,12.6083
2009-09-23,14.238,14.2604,14.6186,14.1082,85514106.0,5326534.0,15.7021,12.8456
2009-09-24,14.238,14.1127,14.3276,13.5709,98014894.0,6382178.0,15.6887,12.8366
2009-09-25,13.9022,14.2336,14.3097,13.9022,42785024.0,2708376.0,15.523,12.7023
2009-09-28,14.2336,13.7948,14.3679,13.7276,37480670.0,2405442.0,15.6574,12.8098
2009-09-29,13.544,13.2754,13.7903,13.1187,38019869.0,2546694.0,15.1738,12.4157
2009-09-30,13.5664,13.4366,13.656,13.3202,19503299.0,1293410.0,14.6052,11.9501
2009-10-09,13.5664,13.9694,14.0142,13.5664,38047479.0,2463766.0,14.7798,12.0934
2009-10-12,14.05,14.2783,14.4888,14.05,64880641.0,4061368.0,15.3663,12.5725
2009-10-13,14.2783,14.3276,14.4574,14.1933,38325602.0,2397562.0,15.7066,12.8501
2009-10-15,14.5291,13.7679,14.5291,13.7411,83859508.0,5325722.0,15.7603,12.8948
2009-10-16,13.8037,13.9246,13.9694,13.5306,74061587.0,4849686.0,15.1469,12.3934
2009-10-19,13.9246,14.0948,14.238,13.7142,125280168.0,8037346.0,15.3171,12.5322
2009-10-20,14.1171,15.1604,15.326,13.9739,178750960.0,10916444.0,15.5051,12.6844
2009-10-21,15.1783,14.8291,15.2141,14.7977,128657507.0,7687378.0,16.6782,13.6425
2009-10-22,14.838,14.8425,15.0395,14.6231,66056427.0,3991594.0,16.3111,13.347
2009-10-23,14.9096,15.1469,15.2141,14.7753,104244442.0,6192804.0,16.329,13.3605
